WIC Job Location Snapshot ID,First Posting Date,_noc21_clean,Job Title,NOC21 Code Name,Province/Territory,City,Economic  Region,Salary Minimum,Salary Maximum,Salary Per,_salary_per_corrected,salary_min_annual,salary_max_annual,salary_avg_annual,Education LOS,Experience Level,Hours Minimum,Hours Maximum,Hours Per,_source_month
15363358,2026/03/17,21222,information technology (IT) analyst,Information systems specialists,Ontario,Sarnia,Windsor-Sarnia Region,30.0,30.0,Hour,Hour,62400.0,62400.0,62400.0,,,,,,mar2026
15298071,2026/03/03,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,101.0,101.0,Day,Day,26260.0,26260.0,26260.0,,,,,,mar2026
15362091,2026/03/29,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,mar2026
15363480,2026/03/30,21222,IT (information technology) consultant,Information systems specialists,Ontario,Hamilton,Hamilton–Niagara Peninsula Region,48.0,48.0,Hour,Hour,99840.0,99840.0,99840.0,Bachelor's degree,5 years or more,30.0,40.0,Week,mar2026
15368935,2026/03/31,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,50000.0,50000.0,Year,Year,50000.0,50000.0,50000.0,,,,,,mar2026
15297821,2026/03/04,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,mar2026
15306614,2026/03/06,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,mar2026
15317061,2026/03/09,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,101.0,101.0,Day,Day,26260.0,26260.0,26260.0,,,,,,mar2026
15317150,2026/03/10,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,94824.0,94824.0,Year,Year,94824.0,94824.0,94824.0,,,,,,mar2026
15309856,2026/03/08,21211,artificial intelligence (AI) consultant,Data scientists,Ontario,Mississauga,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,mar2026
15297643,2026/03/03,21211,artificial intelligence (AI) analyst,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,mar2026
15330727,2026/03/16,21211,data scientist,Data scientists,Ontario,Kitchener,Kitchener–Waterloo–Barrie Region,53094.34,116898.51,Year,Year,53094.34,116898.51,84996.42499999999,,,,,,mar2026
15324080,2026/03/11,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,40000.0,40000.0,Year,Year,40000.0,40000.0,40000.0,,,,,,mar2026
15302642,2026/03/05,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,mar2026
15303042,2026/03/06,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,55000.0,65000.0,Year,Year,55000.0,65000.0,60000.0,,,,,,mar2026
15310576,2026/03/06,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,2000.0,3500.0,Year,Month,24000.0,42000.0,33000.0,,,,,,mar2026
15319876,2026/03/12,21222,solutions architect - information technology (IT),Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,mar2026
15319894,2026/03/12,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,mar2026
15332023,2026/03/16,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,21.0,24.0,Year,Hour,43680.0,49920.0,46800.0,,,,,,mar2026
15328789,2026/03/13,21222,information technology (IT) analyst,Information systems specialists,Ontario,Belleville,Kingston–Pembroke Region,17.43,17.43,Hour,Hour,36254.4,36254.4,36254.4,,,,,,mar2026
15335456,2026/03/16,21222,information technology (IT) analyst,Information systems specialists,Ontario,Kitchener,Kitchener–Waterloo–Barrie Region,21.0,21.0,Hour,Hour,43680.0,43680.0,43680.0,,,,,,mar2026
15353009,2026/03/24,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,38.0,38.0,Hour,Hour,79040.0,79040.0,79040.0,,,,,,mar2026
15346983,2026/03/19,21222,information technology (IT) analyst,Information systems specialists,Ontario,Mississauga,Toronto Region,60000.0,60000.0,Year,Year,60000.0,60000.0,60000.0,,,,,,mar2026
15345101,2026/03/21,21211,big data analyst,Data scientists,Ontario,Toronto,Toronto Region,20.0,20.0,Hour,Hour,41600.0,41600.0,41600.0,,,,,,mar2026
15326690,2026/03/14,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,mar2026
15363325,2026/03/27,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,60.0,60.0,Hour,Hour,124800.0,124800.0,124800.0,,,,,,mar2026
15327321,2026/03/14,21222,"analyst, systems",Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,mar2026
15363273,2026/03/27,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,60.0,60.0,Hour,Hour,124800.0,124800.0,124800.0,,,,,,mar2026
15357573,2026/03/26,21211,big data analyst,Data scientists,Ontario,Markham,Toronto Region,44.47,44.47,Hour,Hour,92497.59999999999,92497.59999999999,92497.59999999999,,,,,,mar2026
15357761,2026/03/27,21222,computer systems analyst,Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,mar2026
15346974,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,45.0,45.0,Hour,Hour,93600.0,93600.0,93600.0,,,,,,mar2026
15346901,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,73.0,73.0,Hour,Hour,151840.0,151840.0,151840.0,,,,,,mar2026
15346761,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,35.0,35.0,Hour,Hour,72800.0,72800.0,72800.0,,,,,,mar2026
15347055,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,50.0,50.0,Hour,Hour,104000.0,104000.0,104000.0,,,,,,mar2026
15346848,2026/03/20,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,21.0,22.0,Hour,Hour,43680.0,45760.0,44720.0,,,,,,mar2026
15341700,2026/03/20,21211,data scientist,Data scientists,Ontario,,,85000.0,95000.0,Year,Year,85000.0,95000.0,90000.0,Bachelor's degree,2 years to less than 3 years,37.5,37.5,Week,mar2026
15346777,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,70.0,70.0,Hour,Hour,145600.0,145600.0,145600.0,,,,,,mar2026
15348079,2026/03/23,21222,"analyst, computer systems",Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,mar2026
15346953,2026/03/18,21222,information technology (IT) analyst,Information systems specialists,Ontario,North Bay,Northeast Region,200.0,200.0,Day,Day,52000.0,52000.0,52000.0,,,,,,mar2026
15335528,2026/03/17,21222,information technology (IT) analyst,Information systems specialists,Ontario,Windsor,Windsor-Sarnia Region,45000.0,45000.0,Year,Year,45000.0,45000.0,45000.0,,,,,,mar2026
15332129,2026/03/17,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,101.0,101.0,Day,Day,26260.0,26260.0,26260.0,,,,,,mar2026
15293655,2026/03/01,21222,information technology (IT) analyst,Information systems specialists,Ontario,Thunder Bay,Northwest Region,90000.0,130000.0,Year,Year,90000.0,130000.0,110000.0,,,,,,mar2026
15295543,2026/03/02,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,mar2026
15296487,2026/03/03,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,mar2026
15364263,2026/03/30,21222,information technology (IT) specialist,Information systems specialists,Ontario,Ottawa,Ottawa Region,89056.0,111320.0,Year,Year,89056.0,111320.0,100188.0,Bachelor's degree,5 years or more,37.5,37.5,Week,mar2026
15368484,2026/03/30,21222,IT (information technology) consultant,Information systems specialists,Ontario,Toronto,Toronto Region,26.0,63.0,Hour,Hour,54080.0,131040.0,92560.0,,,,,,mar2026
15362068,2026/03/29,21222,solutions architect - information technology (IT),Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,mar2026
15306572,2026/03/06,21222,systems analyst,Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,mar2026
15319952,2026/03/10,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,27.0,62.0,Hour,Hour,56160.0,128960.0,92560.0,,,,,,mar2026
15310586,2026/03/07,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,60000.0,75000.0,Year,Year,60000.0,75000.0,67500.0,,,,,,mar2026
15310535,2026/03/07,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,30.0,30.0,Hour,Hour,62400.0,62400.0,62400.0,,,,,,mar2026
15298121,2026/03/03,21222,information technology (IT) analyst,Information systems specialists,Ontario,Kitchener,Kitchener–Waterloo–Barrie Region,60000.0,70000.0,Hour,Year,60000.0,70000.0,65000.0,,,,,,mar2026
15303104,2026/03/05,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,22.0,24.0,Hour,Hour,45760.0,49920.0,47840.0,,,,,,mar2026
15328754,2026/03/10,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,30.0,30.0,Hour,Hour,62400.0,62400.0,62400.0,,,,,,mar2026
15311281,2026/03/09,21211,artificial intelligence (AI) consultant,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,mar2026
15332096,2026/03/16,21222,information technology (IT) analyst,Information systems specialists,Ontario,Brampton,Toronto Region,44000.0,46000.0,Year,Year,44000.0,46000.0,45000.0,,,,,,mar2026
15319178,2026/03/11,21222,technical project manager,Information systems specialists,Ontario,Waterloo,Kitchener–Waterloo–Barrie Region,120000.0,140000.0,Year,Year,120000.0,140000.0,130000.0,,,,,,mar2026
15324093,2026/03/12,21222,information technology (IT) analyst,Information systems specialists,Ontario,Mississauga,Toronto Region,10000.0,10000.0,Month,Month,120000.0,120000.0,120000.0,,,,,,mar2026
15306518,2026/03/06,21222,"analyst, systems",Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,mar2026
15310276,2026/03/05,21221,"business analyst, informatics",Business systems specialists,Ontario,Toronto,Toronto Region,27.0,62.0,Hour,Hour,56160.0,128960.0,92560.0,,,,,,mar2026
15300671,2026/03/05,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,101.0,101.0,Day,Day,26260.0,26260.0,26260.0,,,,,,mar2026
15328722,2026/03/16,21221,business systems analyst,Business systems specialists,Ontario,London,London Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,mar2026
15332065,2026/03/16,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,65000.0,65000.0,Year,Year,65000.0,65000.0,65000.0,,,,,,mar2026
15353036,2026/03/24,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,50.0,50.0,Hour,Hour,104000.0,104000.0,104000.0,,,,,,mar2026
15352932,2026/03/24,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,38.0,38.0,Hour,Hour,79040.0,79040.0,79040.0,,,,,,mar2026
15352911,2026/03/24,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,40.0,40.0,Hour,Hour,83200.0,83200.0,83200.0,,,,,,mar2026
15346085,2026/03/22,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,mar2026
15352814,2026/03/24,21221,business systems analyst,Business systems specialists,Ontario,Vittoria,Hamilton–Niagara Peninsula Region,75000.0,95000.0,Year,Year,75000.0,95000.0,85000.0,,,,,,mar2026
15352955,2026/03/24,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,40.0,40.0,Hour,Hour,83200.0,83200.0,83200.0,,,,,,mar2026
15346800,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,95.0,95.0,Hour,Hour,197600.0,197600.0,197600.0,,,,,,mar2026
15353033,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,53535.0,53535.0,Year,Year,53535.0,53535.0,53535.0,,,,,,mar2026
15346922,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,50.0,50.0,Hour,Hour,104000.0,104000.0,104000.0,,,,,,mar2026
15346794,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,70.0,70.0,Hour,Hour,145600.0,145600.0,145600.0,,,,,,mar2026
15347011,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,70.0,70.0,Hour,Hour,145600.0,145600.0,145600.0,,,,,,mar2026
15346915,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,55.0,55.0,Hour,Hour,114400.0,114400.0,114400.0,,,,,,mar2026
15316783,2026/03/11,21211,artificial intelligence (AI) analyst,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,mar2026
15351022,2026/03/24,21211,machine learning specialist,Data scientists,Ontario,Toronto,Toronto Region,100600.0,125800.0,Year,Year,100600.0,125800.0,113200.0,Bachelor's degree,3 years to less than 5 years,36.25,36.25,Week,mar2026
15363366,2026/03/27,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,75000.0,75000.0,Year,Year,75000.0,75000.0,75000.0,,,,,,mar2026
15346707,2026/03/19,21222,information technology (IT) analyst,Information systems specialists,Ontario,Burlington,Hamilton–Niagara Peninsula Region,55000.0,55000.0,Year,Year,55000.0,55000.0,55000.0,,,,,,mar2026
15346899,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,40.0,40.0,Hour,Hour,83200.0,83200.0,83200.0,,,,,,mar2026
15352945,2026/03/24,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,150.0,150.0,Day,Day,39000.0,39000.0,39000.0,,,,,,mar2026
15353047,2026/03/24,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,65.0,65.0,Hour,Hour,135200.0,135200.0,135200.0,,,,,,mar2026
15346722,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,38.0,38.0,Hour,Hour,79040.0,79040.0,79040.0,,,,,,mar2026
15346656,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,50.0,50.0,Hour,Hour,104000.0,104000.0,104000.0,,,,,,mar2026
15300291,2026/03/05,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,mar2026
15310347,2026/03/05,21223,database administrator (DBA),Database analysts and data administrators,Ontario,Toronto,Toronto Region,24.0,58.0,Hour,Hour,49920.0,120640.0,85280.0,,,,,,mar2026
15328771,2026/03/13,21222,information technology (IT) analyst,Information systems specialists,Ontario,Kitchener,Kitchener–Waterloo–Barrie Region,90000.0,110000.0,Year,Year,90000.0,110000.0,100000.0,,,,,,mar2026
15363266,2026/03/26,21222,information technology (IT) analyst,Information systems specialists,Ontario,Tillsonburg,London Region,30.0,30.0,Hour,Hour,62400.0,62400.0,62400.0,,,,,,mar2026
15323214,2026/03/13,21222,"analyst, systems",Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,mar2026
15346888,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,65.0,65.0,Hour,Hour,135200.0,135200.0,135200.0,,,,,,mar2026
15371694,2026/03/18,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,mar2026
15335476,2026/03/17,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,10000.0,10000.0,Month,Month,120000.0,120000.0,120000.0,,,,,,mar2026
15298521,2026/03/01,21223,"manager, database",Database analysts and data administrators,Ontario,Kitchener,Kitchener–Waterloo–Barrie Region,24.0,58.0,Hour,Hour,49920.0,120640.0,85280.0,,,,,,mar2026
15293302,2026/03/01,21223,data analyst - informatics and systems,Database analysts and data administrators,Ontario,Toronto,Toronto Region,25.0,61.03,Hour,Hour,52000.0,126942.40000000001,89471.20000000001,,,,,,mar2026
15293626,2026/03/01,21222,information technology (IT) analyst,Information systems specialists,Ontario,Greater Sudbury,Northeast Region,30.0,30.0,Hour,Hour,62400.0,62400.0,62400.0,,,,,,mar2026
15298075,2026/03/02,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,101.0,101.0,Day,Day,26260.0,26260.0,26260.0,,,,,,mar2026
15361674,2026/03/28,21223,data analyst - informatics and systems,Database analysts and data administrators,Ontario,Toronto,Toronto Region,25.0,61.03,Hour,Hour,52000.0,126942.40000000001,89471.20000000001,,,,,,mar2026
15361773,2026/03/28,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,mar2026
15363720,2026/03/30,21211,data analytics specialist,Data scientists,Ontario,Toronto,Toronto Region,80000.0,115000.0,Year,Year,80000.0,115000.0,97500.0,Bachelor's degree,2 years to less than 3 years,40.0,40.0,Week,mar2026
15297844,2026/03/04,21222,systems analyst,Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,mar2026
15296454,2026/03/03,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,mar2026
15309711,2026/03/08,21223,data analyst - informatics and systems,Database analysts and data administrators,Ontario,Toronto,Toronto Region,24.0,58.0,Hour,Hour,49920.0,120640.0,85280.0,,,,,,mar2026
15314696,2026/03/10,21211,data scientist,Data scientists,Ontario,Mississauga,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,mar2026
15310630,2026/03/07,21222,information technology (IT) analyst,Information systems specialists,Ontario,Markham,Toronto Region,23.0,26.0,Hour,Hour,47840.0,54080.0,50960.0,,,,,,mar2026
15308548,2026/03/07,21221,"business analyst, informatics",Business systems specialists,Ontario,Ottawa,Ottawa Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,mar2026
15309050,2026/03/07,21211,artificial intelligence (AI) consultant,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,mar2026
15310629,2026/03/07,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,30.0,30.0,Hour,Hour,62400.0,62400.0,62400.0,,,,,,mar2026
15310032,2026/03/08,21221,business systems analyst,Business systems specialists,Ontario,North York,Toronto Region,85000.0,105000.0,Year,Year,85000.0,105000.0,95000.0,,,,,,mar2026
15317109,2026/03/09,21222,information technology (IT) analyst,Information systems specialists,Ontario,Windsor,Windsor-Sarnia Region,28.0,28.0,Hour,Hour,58240.0,58240.0,58240.0,,,,,,mar2026
15300598,2026/03/03,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,60000.0,75000.0,Year,Year,60000.0,75000.0,67500.0,,,,,,mar2026
15306595,2026/03/06,21211,artificial intelligence (AI) consultant,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,mar2026
15300277,2026/03/05,21211,data mining analyst,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,mar2026
15297012,2026/03/03,21221,business systems analyst,Business systems specialists,Ontario,Sudbury,Northeast Region,30.0,30.0,Hour,Hour,62400.0,62400.0,62400.0,College/CEGEP,1 to less than 7 months,40.0,40.0,Week,mar2026
15317134,2026/03/09,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,26.0,30.0,Hour,Hour,54080.0,62400.0,58240.0,,,,,,mar2026
15310280,2026/03/05,21222,IT (information technology) consultant,Information systems specialists,Ontario,Toronto,Toronto Region,26.0,63.0,Hour,Hour,54080.0,131040.0,92560.0,,,,,,mar2026
15335490,2026/03/16,21222,information technology (IT) analyst,Information systems specialists,Ontario,Kitchener,Kitchener–Waterloo–Barrie Region,20.0,20.0,Hour,Hour,41600.0,41600.0,41600.0,,,,,,mar2026
15329628,2026/03/16,21222,systems consultant,Information systems specialists,Ontario,Oshawa,Toronto Region,48.1,48.1,Hour,Hour,100048.0,100048.0,100048.0,Bachelor's degree,3 years to less than 5 years,35.0,35.0,Week,mar2026
15332120,2026/03/16,21222,information technology (IT) analyst,Information systems specialists,Ontario,Hamilton,Hamilton–Niagara Peninsula Region,60000.0,60000.0,Year,Year,60000.0,60000.0,60000.0,,,,,,mar2026
15311317,2026/03/09,21211,artificial intelligence (AI) consultant,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,mar2026
15326669,2026/03/14,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,mar2026
15327139,2026/03/14,21221,"business analyst, informatics",Business systems specialists,Ontario,Ottawa,Ottawa Region,83480.0,98240.0,Year,Year,83480.0,98240.0,90860.0,,,,,,mar2026
15352985,2026/03/24,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,50000.0,50000.0,Year,Year,50000.0,50000.0,50000.0,,,,,,mar2026
15346980,2026/03/20,21222,information technology (IT) analyst,Information systems specialists,Ontario,Acton,Toronto Region,70000.0,75000.0,Year,Year,70000.0,75000.0,72500.0,,,,,,mar2026
15352960,2026/03/24,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,40.0,40.0,Hour,Hour,83200.0,83200.0,83200.0,,,,,,mar2026
15328763,2026/03/14,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,100000.0,110000.0,Year,Year,100000.0,110000.0,105000.0,,,,,,mar2026
15300233,2026/03/04,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,mar2026
15347033,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,160.0,160.0,Day,Day,41600.0,41600.0,41600.0,,,,,,mar2026
15346981,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,65.0,65.0,Hour,Hour,135200.0,135200.0,135200.0,,,,,,mar2026
15346675,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,65.0,65.0,Hour,Hour,135200.0,135200.0,135200.0,,,,,,mar2026
15346795,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,70.0,70.0,Hour,Hour,145600.0,145600.0,145600.0,,,,,,mar2026
15363275,2026/03/27,21222,information technology (IT) analyst,Information systems specialists,Ontario,Halton Hills,Toronto Region,50000.0,55000.0,Year,Year,50000.0,55000.0,52500.0,,,,,,mar2026
15296403,2026/03/03,21211,artificial intelligence (AI) consultant,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,mar2026
15318164,2026/03/11,21222,applications analyst - computer systems,Information systems specialists,Ontario,Toronto,Toronto Region,28.85,68.68,Hour,Hour,60008.0,142854.40000000002,101431.20000000001,,,,,,mar2026
15363312,2026/03/27,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,50.0,50.0,Hour,Hour,104000.0,104000.0,104000.0,,,,,,mar2026
15363194,2026/03/27,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,60000.0,60000.0,Year,Year,60000.0,60000.0,60000.0,,,,,,mar2026
15353780,2026/03/25,21221,business systems analyst,Business systems specialists,Ontario,Etobicoke,Toronto Region,22.0,22.0,Hour,Hour,45760.0,45760.0,45760.0,Bachelor's degree,5 years or more,40.0,40.0,Week,mar2026
15347064,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,65.0,65.0,Hour,Hour,135200.0,135200.0,135200.0,,,,,,mar2026
15322157,2026/03/12,21222,information systems analyst - computer systems,Information systems specialists,Ontario,Mississauga,Toronto Region,48.08,48.08,Hour,Hour,100006.4,100006.4,100006.4,Bachelor's degree,2 years to less than 3 years,30.0,44.0,Week,mar2026
15347009,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,65.0,65.0,Hour,Hour,135200.0,135200.0,135200.0,,,,,,mar2026
15355398,2026/03/26,21221,business systems analyst,Business systems specialists,Ontario,Toronto,Toronto Region,30.67,62.5,Hour,Hour,63793.600000000006,130000.0,96896.8,,,,,,mar2026
15343263,2026/03/20,21211,data engineer,Data scientists,Ontario,Mississauga,Toronto Region,51.0,51.0,Hour,Hour,106080.0,106080.0,106080.0,Bachelor's degree,1 year to less than 2 years,37.5,37.5,Week,mar2026
15347002,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,40.0,40.0,Hour,Hour,83200.0,83200.0,83200.0,,,,,,mar2026
15346877,2026/03/23,21222,information technology (IT) analyst,Information systems specialists,Ontario,Toronto,Toronto Region,40.0,40.0,Hour,Hour,83200.0,83200.0,83200.0,,,,,,mar2026
15335508,2026/03/17,21222,information technology (IT) analyst,Information systems specialists,Ontario,Vaughan,Toronto Region,60000.0,60000.0,Year,Year,60000.0,60000.0,60000.0,,,,,,mar2026
15292903,2026/03/01,21211,artificial intelligence (AI) analyst,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,mar2026
15298537,2026/03/01,21223,"manager, database",Database analysts and data administrators,Ontario,Cambridge,Kitchener–Waterloo–Barrie Region,24.0,58.0,Hour,Hour,49920.0,120640.0,85280.0,,,,,,mar2026
15362570,2026/03/29,21211,data scientist,Data scientists,Ontario,Toronto,Toronto Region,30.0,69.74,Hour,Hour,62400.0,145059.19999999998,103729.59999999999,,,,,,mar2026
