salary_max,latitude,redirect_url,title,created,salary_min,id,description,longitude,contract_time,_search_query,company,category,category_tag,location,location_area,contract_type,city,week,day_of_week,is_recent,skills,text_to_search
,43.706102,https://www.adzuna.ca/details/5636064529?utm_medium=api&utm_source=df320f6a,Data Engineer,2026-02-19 09:28:08+00:00,,5636064529,"Tiger Analytics is a fast-growing advanced analytics consulting firm. Our consultants bring deep expertise in Data Science, Machine Learning and AI. We are the trusted analytics partner for several Fortune 100 companies, enabling them to generate business value from data. Our business value and leadership has been recognized by various market research firms, including Forrester and Gartner. We are looking for top-notch talent as we continue to build the best analytics global consulting team in …",-79.402726,full_time,data engineer,Tiger Analytics Inc.,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-02-16/2026-02-22,Thursday,True,['Machine Learning'],"Data Engineer Tiger Analytics is a fast-growing advanced analytics consulting firm. Our consultants bring deep expertise in Data Science, Machine Learning and AI. We are the trusted analytics partner for several Fortune 100 companies, enabling them to generate business value from data. Our business value and leadership has been recognized by various market research firms, including Forrester and Gartner. We are looking for top-notch talent as we continue to build the best analytics global consulting team in …"
95000.0,43.706102,https://www.adzuna.ca/details/5697630829?utm_medium=api&utm_source=df320f6a,Data Engineer,2026-04-12 16:31:37+00:00,75000.0,5697630829,"Career Opportunity Role Title Data Engineer Purpose of role The Data Engineer serves as a technical practitioner and individual contributor responsible for designing, building, and maintaining data pipelines, data models, and infrastructure that enable reliable and efficient data delivery across the organization. They work closely with data scientists, analytics teams, business stakeholders, and platform engineers to understand data requirements and deliver high-quality, well-documented data as…",-79.402726,full_time,data engineer,The Independent Order of Foresters,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-04-06/2026-04-12,Sunday,True,['Data Pipeline'],"Data Engineer Career Opportunity Role Title Data Engineer Purpose of role The Data Engineer serves as a technical practitioner and individual contributor responsible for designing, building, and maintaining data pipelines, data models, and infrastructure that enable reliable and efficient data delivery across the organization. They work closely with data scientists, analytics teams, business stakeholders, and platform engineers to understand data requirements and deliver high-quality, well-documented data as…"
130000.0,43.706102,https://www.adzuna.ca/details/5710584222?utm_medium=api&utm_source=df320f6a,Data Engineer,2026-04-25 16:44:43+00:00,100000.0,5710584222,"What if you could personally impact the future of healthcare? As part of the PocketHealth team, you will enable hospitals and clinics across North America — and more importantly, empower over 2 million patients — to discover a better healthcare experience. PocketHealth is a patient-centric platform that enables hospitals and clinics across North America to share imaging records digitally with patients, instantly and securely. Through our platform, we enable patients to be active and engaged par…",-79.402726,full_time,data engineer,PocketHealth,Engineering Jobs,engineering-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",contract,Toronto,2026-04-20/2026-04-26,Saturday,True,[],"Data Engineer What if you could personally impact the future of healthcare? As part of the PocketHealth team, you will enable hospitals and clinics across North America — and more importantly, empower over 2 million patients — to discover a better healthcare experience. PocketHealth is a patient-centric platform that enables hospitals and clinics across North America to share imaging records digitally with patients, instantly and securely. Through our platform, we enable patients to be active and engaged par…"
140000.0,43.706102,https://www.adzuna.ca/details/5689002703?utm_medium=api&utm_source=df320f6a,Data Engineer,2026-04-03 16:22:58+00:00,100000.0,5689002703,"About ShyftLabs At ShyftLabs, we live and breathe data. Since 2020, we’ve been helping Fortune 500 companies unlock growth with cutting-edge digital solutions that transform industries and create measurable business impact. We’re growing fast and we’re looking for passionate problem-solvers who are ready to turn big ideas into real outcomes. The Opportunity ShyftLabs is seeking a skilled Data Engineer to support in designing, developing, and optimizing big data solutions using the Databricks Un…",-79.402726,full_time,data engineer,ShyftLabs,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-03-30/2026-04-05,Friday,True,['Databricks'],"Data Engineer About ShyftLabs At ShyftLabs, we live and breathe data. Since 2020, we’ve been helping Fortune 500 companies unlock growth with cutting-edge digital solutions that transform industries and create measurable business impact. We’re growing fast and we’re looking for passionate problem-solvers who are ready to turn big ideas into real outcomes. The Opportunity ShyftLabs is seeking a skilled Data Engineer to support in designing, developing, and optimizing big data solutions using the Databricks Un…"
,43.706102,https://www.adzuna.ca/details/5695317806?utm_medium=api&utm_source=df320f6a,Data Engineer,2026-04-10 01:26:45+00:00,,5695317806,"Job Description Insight Global is looking for a Data Engineer for a large enterprise in Toronto. The Data Engineering team is responsible for designing, building, and maintaining the data infrastructure that powers industry-standard tools and client-facing applications. This role focuses on developing, optimizing, and maintaining scalable data pipelines and platforms that ensure accurate, reliable, and timely delivery of data across internal systems and analytics products. We are a company comm…",-79.402726,,data engineer,Insight Global,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-04-06/2026-04-12,Friday,True,['Data Pipeline'],"Data Engineer Job Description Insight Global is looking for a Data Engineer for a large enterprise in Toronto. The Data Engineering team is responsible for designing, building, and maintaining the data infrastructure that powers industry-standard tools and client-facing applications. This role focuses on developing, optimizing, and maintaining scalable data pipelines and platforms that ensure accurate, reliable, and timely delivery of data across internal systems and analytics products. We are a company comm…"
150000.0,43.43603,https://www.adzuna.ca/details/5694381057?utm_medium=api&utm_source=df320f6a,Data Engineer,2026-04-09 05:33:48+00:00,90000.0,5694381057,"Job Description Job Description Description Your role at GEI. The Data Engineer is responsible for designing, building, and maintaining the data pipelines and integrations that power GEI’s AI solutions and digital initiatives. This role focuses on ensuring enterprise data is accessible, reliable, and governed so that AI capabilities can be deployed and scaled with confidence. The Data Engineer plays a hands-on role by preparing and integrating the data foundations that AI solutions depend on. T…",-80.479497,,data engineer,GEI Consultants,IT Jobs,it-jobs,"Kitchener, Waterloo region","['Canada', 'Ontario', 'Waterloo region', 'Kitchener']",,Waterloo region,2026-04-06/2026-04-12,Thursday,True,['Data Pipeline'],"Data Engineer Job Description Job Description Description Your role at GEI. The Data Engineer is responsible for designing, building, and maintaining the data pipelines and integrations that power GEI’s AI solutions and digital initiatives. This role focuses on ensuring enterprise data is accessible, reliable, and governed so that AI capabilities can be deployed and scaled with confidence. The Data Engineer plays a hands-on role by preparing and integrating the data foundations that AI solutions depend on. T…"
150000.0,43.86652,https://www.adzuna.ca/details/5694379849?utm_medium=api&utm_source=df320f6a,Data Engineer,2026-04-09 05:33:15+00:00,90000.0,5694379849,"Job Description Job Description Description Your role at GEI. The Data Engineer is responsible for designing, building, and maintaining the data pipelines and integrations that power GEI’s AI solutions and digital initiatives. This role focuses on ensuring enterprise data is accessible, reliable, and governed so that AI capabilities can be deployed and scaled with confidence. The Data Engineer plays a hands-on role by preparing and integrating the data foundations that AI solutions depend on. T…",-79.293777,,data engineer,GEI Consultants,IT Jobs,it-jobs,"Markham, York region","['Canada', 'Ontario', 'York region', 'Markham']",,York region,2026-04-06/2026-04-12,Thursday,True,['Data Pipeline'],"Data Engineer Job Description Job Description Description Your role at GEI. The Data Engineer is responsible for designing, building, and maintaining the data pipelines and integrations that power GEI’s AI solutions and digital initiatives. This role focuses on ensuring enterprise data is accessible, reliable, and governed so that AI capabilities can be deployed and scaled with confidence. The Data Engineer plays a hands-on role by preparing and integrating the data foundations that AI solutions depend on. T…"
150000.0,43.809752,https://www.adzuna.ca/details/5694377263?utm_medium=api&utm_source=df320f6a,Data Engineer,2026-04-09 05:31:54+00:00,90000.0,5694377263,"Job Description Job Description Description Your role at GEI. The Data Engineer is responsible for designing, building, and maintaining the data pipelines and integrations that power GEI’s AI solutions and digital initiatives. This role focuses on ensuring enterprise data is accessible, reliable, and governed so that AI capabilities can be deployed and scaled with confidence. The Data Engineer plays a hands-on role by preparing and integrating the data foundations that AI solutions depend on. T…",-79.504008,,data engineer,GEI Consultants,IT Jobs,it-jobs,"Concord, York region","['Canada', 'Ontario', 'York region', 'Concord']",,York region,2026-04-06/2026-04-12,Thursday,True,['Data Pipeline'],"Data Engineer Job Description Job Description Description Your role at GEI. The Data Engineer is responsible for designing, building, and maintaining the data pipelines and integrations that power GEI’s AI solutions and digital initiatives. This role focuses on ensuring enterprise data is accessible, reliable, and governed so that AI capabilities can be deployed and scaled with confidence. The Data Engineer plays a hands-on role by preparing and integrating the data foundations that AI solutions depend on. T…"
150000.0,43.541772,https://www.adzuna.ca/details/5694381980?utm_medium=api&utm_source=df320f6a,Data Engineer,2026-04-09 05:34:51+00:00,90000.0,5694381980,"Job Description Job Description Description Your role at GEI. The Data Engineer is responsible for designing, building, and maintaining the data pipelines and integrations that power GEI’s AI solutions and digital initiatives. This role focuses on ensuring enterprise data is accessible, reliable, and governed so that AI capabilities can be deployed and scaled with confidence. The Data Engineer plays a hands-on role by preparing and integrating the data foundations that AI solutions depend on. T…",-80.248457,,data engineer,GEI Consultants,IT Jobs,it-jobs,"Guelph, Wellington region","['Canada', 'Ontario', 'Wellington region', 'Guelph']",,Wellington region,2026-04-06/2026-04-12,Thursday,True,['Data Pipeline'],"Data Engineer Job Description Job Description Description Your role at GEI. The Data Engineer is responsible for designing, building, and maintaining the data pipelines and integrations that power GEI’s AI solutions and digital initiatives. This role focuses on ensuring enterprise data is accessible, reliable, and governed so that AI capabilities can be deployed and scaled with confidence. The Data Engineer plays a hands-on role by preparing and integrating the data foundations that AI solutions depend on. T…"
130000.0,43.64955,https://www.adzuna.ca/details/5646416209?utm_medium=api&utm_source=df320f6a,Data Engineer,2026-02-26 15:00:09+00:00,80000.0,5646416209,"We offer more than a job, we offer a career! We support our employees to shape their career by encouraging continuing education and investing in training and development. We put our employees at the center of what we do to allow them to grow personally and professionally, with projects and challenges that are motivating and rewarding. We inspire people to do what they are passionate about by believing in integrity, respect and recognition of diversity and community support. We are a dynamic tea…",-79.38565,full_time,data engineer,BFL CANADA Career,IT Jobs,it-jobs,"Rua Açores, City of Toronto","['Canada', 'Ontario', 'Toronto', 'City of Toronto', 'Rua Açores']",,Toronto,2026-02-23/2026-03-01,Thursday,True,[],"Data Engineer We offer more than a job, we offer a career! We support our employees to shape their career by encouraging continuing education and investing in training and development. We put our employees at the center of what we do to allow them to grow personally and professionally, with projects and challenges that are motivating and rewarding. We inspire people to do what they are passionate about by believing in integrity, respect and recognition of diversity and community support. We are a dynamic tea…"
,43.706102,https://www.adzuna.ca/details/5700556024?utm_medium=api&utm_source=df320f6a,Data Engineer,2026-04-15 16:35:48+00:00,,5700556024,"At Lyft, our purpose is to serve and connect. We aim to achieve this by cultivating a work environment where all team members belong and have the opportunity to thrive. The Safety and Customer Care (SCC) team at Lyft manages over 1.7 million monthly human and AI interactions and serves as Lyft's primary direct touchpoint with riders and drivers. We handle critical infrastructure that powers both human associates and AI agents to make riders and drivers feel safe and comfortable while riding or …",-79.402726,,data engineer,Lyft,Engineering Jobs,engineering-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-04-13/2026-04-19,Wednesday,True,[],"Data Engineer At Lyft, our purpose is to serve and connect. We aim to achieve this by cultivating a work environment where all team members belong and have the opportunity to thrive. The Safety and Customer Care (SCC) team at Lyft manages over 1.7 million monthly human and AI interactions and serves as Lyft's primary direct touchpoint with riders and drivers. We handle critical infrastructure that powers both human associates and AI agents to make riders and drivers feel safe and comfortable while riding or …"
108000.0,43.706102,https://www.adzuna.ca/details/5709595792?utm_medium=api&utm_source=df320f6a,Data Engineer,2026-04-24 16:33:44+00:00,72000.0,5709595792,"Choose a workplace that empowers your impact. Join a global workplace where employees thrive. One that embraces diversity of thought, expertise and passion. A place where you can personalize your employee journey to be — and deliver — your best. We are a leading global real estate investor, developer and manager. We combine our capital with our capabilities to create real estate that strengthens economies and communities. By prioritizing people, partnerships and places, we generate meaningful r…",-79.402726,full_time,data engineer,OMERS,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-04-20/2026-04-26,Friday,True,['R'],"Data Engineer Choose a workplace that empowers your impact. Join a global workplace where employees thrive. One that embraces diversity of thought, expertise and passion. A place where you can personalize your employee journey to be — and deliver — your best. We are a leading global real estate investor, developer and manager. We combine our capital with our capabilities to create real estate that strengthens economies and communities. By prioritizing people, partnerships and places, we generate meaningful r…"
133700.0,43.706102,https://www.adzuna.ca/details/5658743612?utm_medium=api&utm_source=df320f6a,Data Engineer,2026-03-08 16:08:18+00:00,107000.0,5658743612,"At CAAT, we’re passionate about what we do. And it shows! Here, you’ll find a cultural spark in everything we do – from the way we partner with members and employers, to the way we work, collaborate, and grow. It doesn’t just feel different at CAAT. It is different. We’re one of the fastest-growing pensions in the country for a reason. We challenge the status quo, making a real impact on the hundreds of employers we serve – from education institutions to major corporations and household brands.…",-79.402726,full_time,data engineer,CAAT Pension Plan,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",contract,Toronto,2026-03-02/2026-03-08,Sunday,True,['Spark'],"Data Engineer At CAAT, we’re passionate about what we do. And it shows! Here, you’ll find a cultural spark in everything we do – from the way we partner with members and employers, to the way we work, collaborate, and grow. It doesn’t just feel different at CAAT. It is different. We’re one of the fastest-growing pensions in the country for a reason. We challenge the status quo, making a real impact on the hundreds of employers we serve – from education institutions to major corporations and household brands.…"
,43.706102,https://www.adzuna.ca/details/5630544511?utm_medium=api&utm_source=df320f6a,Data Engineer,2026-02-14 23:58:20+00:00,,5630544511,"Job Requisition ID  26WD95509 Position Overview Autodesk is looking for diverse engineering candidates to join Compliance team, a collection of systems and teams focused on detecting and exposing non-compliant users of Autodesk software. This is a key strategic initiative for the company. As a Data Engineer, you will work to rapidly improve critical data processing & analytics pipelines. You will tackle hard problems to improve the platform's reliability, resiliency, and scalability. You will b…",-79.402726,,data engineer,Autodesk,Engineering Jobs,engineering-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-02-09/2026-02-15,Saturday,True,[],"Data Engineer Job Requisition ID  26WD95509 Position Overview Autodesk is looking for diverse engineering candidates to join Compliance team, a collection of systems and teams focused on detecting and exposing non-compliant users of Autodesk software. This is a key strategic initiative for the company. As a Data Engineer, you will work to rapidly improve critical data processing & analytics pipelines. You will tackle hard problems to improve the platform's reliability, resiliency, and scalability. You will b…"
119500.0,43.706102,https://www.adzuna.ca/details/5682434932?utm_medium=api&utm_source=df320f6a,Data Engineer,2026-03-29 16:37:41+00:00,69500.0,5682434932,"At CI, we see a great place to work as one that is a safe place for everyone to have a voice, where people are empowered to take ownership over meaningful work, where there is an opportunity to grow through stretching themselves, where they can work on innovative products and projects, and where employees are supported and engaged in doing so. We are currently seeking a Data Engineer to join the Data and Analytics team in the Wealth Technology group at CI Wealth. The Data and Analytics team sup…",-79.402726,full_time,data engineer,CI Financial,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-03-23/2026-03-29,Sunday,True,[],"Data Engineer At CI, we see a great place to work as one that is a safe place for everyone to have a voice, where people are empowered to take ownership over meaningful work, where there is an opportunity to grow through stretching themselves, where they can work on innovative products and projects, and where employees are supported and engaged in doing so. We are currently seeking a Data Engineer to join the Data and Analytics team in the Wealth Technology group at CI Wealth. The Data and Analytics team sup…"
,43.475913,https://www.adzuna.ca/details/5711002515?utm_medium=api&utm_source=df320f6a,Data Engineer,2026-04-26 05:42:02+00:00,,5711002515,"Job Description Job Description Company Description Who We Are With every job, there’s always the question of “why”. Why join a company? Why be part of their mission? Here, the why is easy. It’s because at some point, we’ve all needed someone there for us. At the OTIP Group of Companies (OGC), we believe that something special happens when employees feel valued for the work they do, supported as the people they are, and included in the very fabric of the organization: they bring their best to w…",-80.533458,,data engineer,Ontario Teachers Insurance Plan ,IT Jobs,it-jobs,"Waterloo, Waterloo region","['Canada', 'Ontario', 'Waterloo region', 'Waterloo']",,Waterloo region,2026-04-20/2026-04-26,Sunday,True,[],"Data Engineer Job Description Job Description Company Description Who We Are With every job, there’s always the question of “why”. Why join a company? Why be part of their mission? Here, the why is easy. It’s because at some point, we’ve all needed someone there for us. At the OTIP Group of Companies (OGC), we believe that something special happens when employees feel valued for the work they do, supported as the people they are, and included in the very fabric of the organization: they bring their best to w…"
,43.706102,https://www.adzuna.ca/details/5703336398?utm_medium=api&utm_source=df320f6a,Data Engineer,2026-04-18 01:43:16+00:00,,5703336398,"Job Description The Data Engineer is responsible for architecting, developing, and maintaining enterprise-scale data platforms that support analytics, operational reporting, and machine learning initiatives. This role requires deep technical expertise in distributed systems, cloud platforms, and data modeling, combined with strong communication and leadership capabilities. Design and implement large-scale ETL/ELT pipelines using Python, Spark, and distributed processing frameworks Develop and m…",-79.402726,,data engineer,Insight Global,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-04-13/2026-04-19,Saturday,True,"['Python', 'Reporting', 'Spark', 'ETL', 'Machine Learning']","Data Engineer Job Description The Data Engineer is responsible for architecting, developing, and maintaining enterprise-scale data platforms that support analytics, operational reporting, and machine learning initiatives. This role requires deep technical expertise in distributed systems, cloud platforms, and data modeling, combined with strong communication and leadership capabilities. Design and implement large-scale ETL/ELT pipelines using Python, Spark, and distributed processing frameworks Develop and m…"
,43.706102,https://www.adzuna.ca/details/5704007798?utm_medium=api&utm_source=df320f6a,Data Engineer,2026-04-18 17:43:48+00:00,,5704007798,"Application Deadline: 05/30/2026 Address: 4100 Gordon Baker Road Job Family Group: Technology About the team Data and AI Technology (DAT) Engineering supports BMO's Digital-First, risk, regulatory and compliance requirements by building data and AI products that provide timely actionable insights to drive desired business outcomes and value. DAT Engineering collaborates with multiple groups across the bank deliver hundreds of initiatives every year to help our partners solve problems and make s…",-79.402726,,data engineer,BMO,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-04-13/2026-04-19,Saturday,True,[],"Data Engineer Application Deadline: 05/30/2026 Address: 4100 Gordon Baker Road Job Family Group: Technology About the team Data and AI Technology (DAT) Engineering supports BMO's Digital-First, risk, regulatory and compliance requirements by building data and AI products that provide timely actionable insights to drive desired business outcomes and value. DAT Engineering collaborates with multiple groups across the bank deliver hundreds of initiatives every year to help our partners solve problems and make s…"
,43.706102,https://www.adzuna.ca/details/5699795559?utm_medium=api&utm_source=df320f6a,Senior Data Engineer -,2026-04-15 01:23:30+00:00,,5699795559,"Job Title: Senior Data Engineer - (Python/Spark/SQL) Job Location: Hybrid (3 days remote), Toronto, Canada Experience: 4 to 7 Years Rate: 65 to 72 CAD PH Role Summary: NearSource is looking for a Senior Data Engineer to design and scale enterprise-grade data platforms supporting high-volume analytics and reporting. The role focuses on building resilient data pipelines and enabling data-driven decision-making for a Fortune 500 product company. Key Responsibilities Architect and implement scalabl…",-79.402726,,data engineer,NearSource,Engineering Jobs,engineering-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-04-13/2026-04-19,Wednesday,True,"['Python', 'SQL', 'Reporting', 'Spark', 'Data Pipeline']","Senior Data Engineer - Job Title: Senior Data Engineer - (Python/Spark/SQL) Job Location: Hybrid (3 days remote), Toronto, Canada Experience: 4 to 7 Years Rate: 65 to 72 CAD PH Role Summary: NearSource is looking for a Senior Data Engineer to design and scale enterprise-grade data platforms supporting high-volume analytics and reporting. The role focuses on building resilient data pipelines and enabling data-driven decision-making for a Fortune 500 product company. Key Responsibilities Architect and implement scalabl…"
,43.706102,https://www.adzuna.ca/details/5669676088?utm_medium=api&utm_source=df320f6a,Data Engineer - Snowflake,2026-03-17 12:14:51+00:00,,5669676088,"Tiger Analytics is a fast-growing advanced analytics consulting firm. Our consultants bring deep expertise in Data Science, Machine Learning and AI. We are the trusted analytics partner for several Fortune 500 companies, enabling them to generate business value from data. Our business value and leadership has been recognized by various market research firms, including Forrester and Gartner. We are looking for top-notch talent as we continue to build the best analytics global consulting team in …",-79.402726,full_time,data engineer,Tiger Analytics Inc.,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-03-16/2026-03-22,Tuesday,True,['Machine Learning'],"Data Engineer - Snowflake Tiger Analytics is a fast-growing advanced analytics consulting firm. Our consultants bring deep expertise in Data Science, Machine Learning and AI. We are the trusted analytics partner for several Fortune 500 companies, enabling them to generate business value from data. Our business value and leadership has been recognized by various market research firms, including Forrester and Gartner. We are looking for top-notch talent as we continue to build the best analytics global consulting team in …"
,43.706102,https://www.adzuna.ca/details/5713097408?utm_medium=api&utm_source=df320f6a,Data Engineer 1,2026-04-28 20:19:26+00:00,,5713097408,"What it's like to be a Northbridge Data Engineer The Data Engineer I is responsible for supporting the design and development of ETL/ELT code that extract and manipulate data from a variety of complex sources and populates the Enterprise Data Warehouse. We want your talent! If you are great at: Working with business systems analysts, solution designers, data architects to understand the business requirements. Identify, collect, organize, and source missing data in a complex data warehouse envir…",-79.402726,full_time,data engineer,Northbridge Financial Corporation,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",permanent,Toronto,2026-04-27/2026-05-03,Tuesday,True,['ETL'],"Data Engineer 1 What it's like to be a Northbridge Data Engineer The Data Engineer I is responsible for supporting the design and development of ETL/ELT code that extract and manipulate data from a variety of complex sources and populates the Enterprise Data Warehouse. We want your talent! If you are great at: Working with business systems analysts, solution designers, data architects to understand the business requirements. Identify, collect, organize, and source missing data in a complex data warehouse envir…"
,43.706102,https://www.adzuna.ca/details/5709195766?utm_medium=api&utm_source=df320f6a,Azure Data Engineer,2026-04-24 04:15:15+00:00,,5709195766,"Job Description: Job Title: Azure Data Engineer Location: Toronto, ON Work Style: Hybrid Skills: Digital : Databricks~Azure Data Factory Experience Required: 6-8 Role Descriptions: Designing and implementing data ingestion pipelines from multiple sources using Azure Databricks Developing scalable and re-usable frameworks for ingesting of data sets Integrating the end to end data pipleline - to take data from source systems to target data repositories ensuring the quality and consistency of data…",-79.402726,,data engineer,Astra North Infoteck Inc.,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",contract,Toronto,2026-04-20/2026-04-26,Friday,True,"['Azure', 'Databricks']","Azure Data Engineer Job Description: Job Title: Azure Data Engineer Location: Toronto, ON Work Style: Hybrid Skills: Digital : Databricks~Azure Data Factory Experience Required: 6-8 Role Descriptions: Designing and implementing data ingestion pipelines from multiple sources using Azure Databricks Developing scalable and re-usable frameworks for ingesting of data sets Integrating the end to end data pipleline - to take data from source systems to target data repositories ensuring the quality and consistency of data…"
110000.0,43.690729,https://www.adzuna.ca/details/5708774771?utm_medium=api&utm_source=df320f6a,Sr Data Engineer,2026-04-23 18:13:05+00:00,110000.0,5708774771,Candidate must be experienced working in ETL based projects involving Ab Initio Must have expertise in the following Ab Initio Technical Expert Understands where to obtain information needed to make the appropriate decisions Demonstrates ability to break down a problem to manageable pieces and implement effective timely solutions Identifies the problem versus the symptom Manages problems that require involvement of others to solve Reaches sound decisions quickly Carefully evaluates alternative …,-79.31211,,data engineer,Maarut,IT Jobs,it-jobs,"East York, Toronto","['Canada', 'Ontario', 'Toronto', 'East York']",contract,Toronto,2026-04-20/2026-04-26,Thursday,True,['ETL'],Sr Data Engineer Candidate must be experienced working in ETL based projects involving Ab Initio Must have expertise in the following Ab Initio Technical Expert Understands where to obtain information needed to make the appropriate decisions Demonstrates ability to break down a problem to manageable pieces and implement effective timely solutions Identifies the problem versus the symptom Manages problems that require involvement of others to solve Reaches sound decisions quickly Carefully evaluates alternative …
,43.706102,https://www.adzuna.ca/details/5574853127?utm_medium=api&utm_source=df320f6a,Junior Data Engineer,2026-01-08 19:29:18+00:00,,5574853127,"Title: Junior Data Engineer Reports to: Director, Business Intelligence and Data Management Position Summary: The Business Intelligence and Data Management team is seeking a motivated and detail‑oriented Junior Data Engineer to support the development of CAPREIT’s enterprise data repository and help build the foundation for future data integration and analytics capabilities. This role is central to transforming organizational data from an untapped resource into a strategic asset that drives com…",-79.402726,,data engineer,CAPREIT,IT Jobs,it-jobs,"Toronto, Ontario","['Canada', 'Ontario', 'Toronto']",,Toronto,2026-01-05/2026-01-11,Thursday,True,[],"Junior Data Engineer Title: Junior Data Engineer Reports to: Director, Business Intelligence and Data Management Position Summary: The Business Intelligence and Data Management team is seeking a motivated and detail‑oriented Junior Data Engineer to support the development of CAPREIT’s enterprise data repository and help build the foundation for future data integration and analytics capabilities. This role is central to transforming organizational data from an untapped resource into a strategic asset that drives com…"
,43.43603,https://www.adzuna.ca/details/5694380979?utm_medium=api&utm_source=df320f6a,Senior Data Engineer,2026-04-09 05:33:42+00:00,,5694380979,"Job Description Job Description We are looking for an experienced Senior Data Engineer for our client. This is a permanent position that is completely remote! Our client is a global enterprise company with a product that you've likely used. Within this role, you'll have the chance to work on an application that is used by millions of users daily. With your expertise in BI, Data warehousing and big data you'll contribute to the expanding expertise of the team and keep data components current! Yo…",-80.479497,,data engineer,Targeted Talent,IT Jobs,it-jobs,"Kitchener, Waterloo region","['Canada', 'Ontario', 'Waterloo region', 'Kitchener']",permanent,Waterloo region,2026-04-06/2026-04-12,Thursday,True,[],"Senior Data Engineer Job Description Job Description We are looking for an experienced Senior Data Engineer for our client. This is a permanent position that is completely remote! Our client is a global enterprise company with a product that you've likely used. Within this role, you'll have the chance to work on an application that is used by millions of users daily. With your expertise in BI, Data warehousing and big data you'll contribute to the expanding expertise of the team and keep data components current! Yo…"
,44.6082,https://www.adzuna.ca/details/5694381097?utm_medium=api&utm_source=df320f6a,Senior Data Engineer,2026-04-09 05:33:50+00:00,,5694381097,"Job Description Job Description We are looking for an experienced Senior Data Engineer for our client. This is a permanent position that is completely remote! Our client is a global enterprise company with a product that you've likely used. Within this role, you'll have the chance to work on an application that is used by millions of users daily. With your expertise in BI, Data warehousing and big data you'll contribute to the expanding expertise of the team and keep data components current! Yo…",-76.12252,,data engineer,Targeted Talent,IT Jobs,it-jobs,"Delta, Leeds and Grenville","['Canada', 'Ontario', 'Leeds and Grenville', 'Delta']",permanent,Leeds and Grenville,2026-04-06/2026-04-12,Thursday,True,[],"Senior Data Engineer Job Description Job Description We are looking for an experienced Senior Data Engineer for our client. This is a permanent position that is completely remote! Our client is a global enterprise company with a product that you've likely used. Within this role, you'll have the chance to work on an application that is used by millions of users daily. With your expertise in BI, Data warehousing and big data you'll contribute to the expanding expertise of the team and keep data components current! Yo…"
,42.7642,https://www.adzuna.ca/details/5694365035?utm_medium=api&utm_source=df320f6a,Senior Data Engineer,2026-04-09 05:25:42+00:00,,5694365035,"Job Description Job Description We are looking for an experienced Senior Data Engineer for our client. This is a permanent position that is completely remote! Our client is a global enterprise company with a product that you've likely used. Within this role, you'll have the chance to work on an application that is used by millions of users daily. With your expertise in BI, Data warehousing and big data you'll contribute to the expanding expertise of the team and keep data components current! Yo…",-80.84443,,data engineer,Targeted Talent,IT Jobs,it-jobs,"Richmond, Elgin region","['Canada', 'Ontario', 'Elgin region', 'Richmond']",permanent,Elgin region,2026-04-06/2026-04-12,Thursday,True,[],"Senior Data Engineer Job Description Job Description We are looking for an experienced Senior Data Engineer for our client. This is a permanent position that is completely remote! Our client is a global enterprise company with a product that you've likely used. Within this role, you'll have the chance to work on an application that is used by millions of users daily. With your expertise in BI, Data warehousing and big data you'll contribute to the expanding expertise of the team and keep data components current! Yo…"
